music_pop;gardening;music_pop;gardening;sport_stuff;music_pop;makup_beauty;both_toy;hightec;music_pop
1,25;2,25;1,25;2,39236159408109;1,5;1,25;2,5;3,41166741373561;2,55861524378816;0,755378099975818
0,5;0,592883765697479;0,5;1,75;1,63928331604194;0,5;4,54992017222099;3,08897633994416;1,75;0,5
1,25;0,833994266965424;1,25;0,911454343661412;1,5;1,25;2,5;2,6449114999943;3,5;1,25
0,5;4,76383966801867;0,5;4,14746781352324;1,5;0,5;0,5;1,25;2,25;0,5
2,21726551382675;0,886868912208299;1,98421479993696;0,75;4;2,69979166504917;0,5;1,75;4,68794448193533;2,5
0,5;1,75;0,5;1,75;1,01289943582979;0,5;3,5;2,25;1,75;0,5
0,5;0,5;0,5;0,5;3;0,5;4,55529333816622;3,16174118368036;1,25;0,5
1,55746384549768;0,75;1,4298394203325;0,75;4,97227728551825;2,5;0,5;1,75;4;1,89388374467096
0,780160653768182;2,25;1,25;2,25;1,5;1,2682176575848;2,5;3;3,5;1,25
1,25;2,25;1,78748065456165;2,25;1,5;0,514340554137873;2,13603783405201;3;3,5;1,25
2,5;0,5;2,71225808361185;0,5;3,23483008203787;2,36840738978628;4,99634086387062;1,60230474667731;3;2,5
2,5;0,5;2,5;0,5;3,5;2,5;4,32899039952503;1,25;3;3,425823720836
1,27888278443314;3,5;2,5;3,5;2;1,48585885320132;0,5;2;4;2,5
1,25;2,25;1,82911921354435;2,14577808796697;1,5;1,25;1,34875855937077;3;4,50824555498932;1,25
1,25;3,99810056039044;0,810364367584868;2,09245343231245;1,5;1,25;2,5;3,89603544394301;3,5;1,25
0,5;4,5;0,5;4,5;1,5;0,5;0,5;1,93801606769581;2,25;0,5
1,25;0,5;1,25;0,5;3,35833979461265;1,25;0,5;3,95712020059913;1,25;1,25
0,5;4,5;0,5;4,8628978290888;1,5;0,5;0,5;1,25;2,7230375342644;0,5
1,80622919034503;0,75;2,5;0,75;4;2,53990564380768;0,5;0,793766327804777;4;2,5
2,01152638858721;0,587933495216041;2;0,75;4,00852697017068;2;4,5;0,5;3,5;2
1,25;2,25;1,25;2,25;1,04078009447119;1,02439392172936;2,5;3;3,41988592800679;1,25
0,5;4,81277152561246;0,5;4,5;1,90787060461374;0,5;0,5;1,75340755877709;2,25;0,5
3,85563185012696;3,5;2,5;4,70258553871074;1,23436957608646;2,5;0,5;1,74092046764722;3,68066698158191;2,5
2,16531032797196;1,25;3;1,92541865186087;4;3;0,5;0,5;4,5;4,91912794113159
3,53442499764935;0,5;2,5;0,5;3,26906179369849;2,5;4,5;1,25;3;3,71428187969806
3,851748234989;0,5;2,5;0,5;3,5;2,5;4,5;1,25;3,95756910273692;2,5
1,25;2,25;1,25;2,25;0,562196791172028;0,96251222978463;3,30294829900514;3;3,5;1,25
2,5;0,947112793776725;2,5;0,75;4,14334201812744;2,5;0,5;1,75;4;2,5
2;0,75;2;0,733464495853272;3,93089689823375;2;4,24703993054435;0,5;3,5;2
2,5;3,5;2,5;4,66152458435927;2,20258843675376;2,5;0,5;2;4;2,5
0,5;4,5;0,5;4,17002073124518;1,5;0,5;0,5;1,25;2,25;0,5
2,5;0,746094794127203;2,5;0,88521537458767;3,06912539902568;2,5;0,5;2,60231575281467;4;2,2274489402771
0,5;0,5;0,5;0,5;3;0,5;3,62685740907996;3,25046655035134;1,25;0,5
2,5;3,5;2,5;3,5;2;2,5;0,5;2;4;2,5
0,5;0,5;0,5;0,5;3,44400847118535;0;0,959526062011719;3,02579408466154;1,25;0,5
3,33564351887239;3,5;0,723843276500702;3,61959796288032;2;2,5;0,5;2;4,17475112582312;3,7122274626569
1,25;0,5;1,08949753553118;0,5;3;1,25;0,5;2,20636448553128;0;1,25
0,5;1,75;0,5;2,15409624537178;0,81695778566271;0,5;3,5;3,39860309539298;1,75;0,5
2,5;0,75;2,5;0,785538716374682;4,43709861926599;1,85366208984221;0,5;1,20003437725829;4,46271971774414;1,67097049424004
2,61548852669796;0,5;2,5;0,5;3,5;3,82809443856966;4,5;1,08575990031742;3,39651544457139;2,5
0,5;4,88279974781107;0,5;4,54815856206611;1,5;0,5;0,5;1,21374102365865;2,25;0,5
2;0,75;2;0,865754516034273;4,79039400619939;2;4,23415601916339;0,5;4,7618005288587;1,78041732720119
2,5;4,02466704325037;2,5;3,5;2;2,1731567080939;0,5;2;4,69229103703624;2,5
1,41779136211508;0,647133966045051;2,5;0,75;4;1,5063037106331;0,5;1,75;4,38881579013021;2,5
1,25;2,63905015314885;0;2,25;1,5;1,25;2,5;3,01826248365373;3,5;1,25
2,76124216465337;1,25;2,14645525074864;1,25;4;3,1337673771818;0,5;0,5;4,5;3,09498834609985
2,5;0,75;1,57874464549997;0,720115129239911;4;2,5;0,5;1,75;4;1,7586426798993
2;0,75;2;0,75;4;2;4,57648307530977;0,5;3,5;2
2,08365539837799;0,5;2,5;0,5;3,5;3,62280513980556;4,79229513965188;1,25;3;1,68037649974244
2,5;0,5;2,5;0,5;3,5;3,38095395145051;4,98629385325419;1,25;2,55268590271132;1,61664839955822
0,5;4,5;0,5;4,17851576170815;1,5;0,5;0,5;1,25;3,97240715565738;0,5
0,5;0,5;0,5;0,5;3,2108059736019;0,5;3,5;3;1,25;0,5
3;1,08838886538911;3;1,25;3,0188974859281;3;0,5;0,5;4,5;2,85874696395302
0,5;0,5;0,5;0,5;3;0,5;3,5;3;1,25;0,5
2,5;0,5;2,5;0,5;3,5;2,5;4,5;1,25;3;2,5
1,04890686974344;3,5;2,5;3,51974466327566;2;2,5;0,5;2;4;2,5904262199022
1,25;2,25;1,25;2,25;1,5;1,25;2,5;3;3,86264766420361;1,65473943723121
0,5;1,75;0,5;1,75;1,12649017042783;0,5;2,69861531257629;2,25;2,39331312868433;0,5
3;1,25;3;1,25;4;3;0,5;0,5;4,5;3,45370252684397
0,5;0,5;0,5;0,5;3;0,5;3,5;3;0,865849357035872;0,5
0,867933034896851;0,613296646677561;2,07656554182831;0,944439416259732;4;2;4,5;0,5;3,5;1,08151658628207
2,5;2,580929357829;3,91977131037031;4,96461188838101;2;2,5;0,5;2,59323133323026;4,66396315100787;2,5
2,5;0,5;2,5;0,5;2,67121410369873;2,5;2,99982476234436;1,25;3;3,60063128015056
3,0816268013239;1,1144071834229;2,19739203536762;1,25;4;3;0,5;0,5;4,93953042847082;3
1,25;2,25;1,25;3,4065249179986;1,88725310651923;1,25;3,8293307902428;3,46212701288151;3,5;1,25
2,73611490788689;0,5;2,5;0,5;3,82367249663159;2,5;4,5;1,25;3;2,5
2,5;0,5;3,46701440190292;0,5;3,5;2,5;4,5;1,25;3;2,60149807976629
2,5;3,01080386201423;2,5;2,29753286125955;1,12716121977529;2,5;0,5;2;4;3,33138698448026
0,5;4,21453059474683;0,5;4,50670581101752;1,40371471569115;0,5;0,5;1,25;0,761358933412171;0,5
2,92046667352341;0,801949361945479;1,05549856557301;0,75;4;2;4,5;0,5;3,5;2,30712491986674
3,66363667029125;0,5;1,14536367829208;0,5;4,38762187957764;1,7249088905402;4,5;1,25;2,80053273532564;2,5
1,44698819608753;0,674892593023783;1,25;1,55491723495299;1,5;1,25;2,84239948812984;2,36017393430703;3,5;1,25
1,15128505562958;0,965657183651653;2,5;0,75;4;2,5;0,5;1,14080500423014;4,57852231318994;2,5
2,5;0,5;2,5;0,5;3,5;1,80558268297724;4,55886899473093;1,25;3;2,74269133654548
3;1,48685699444583;2,38730218186383;1,07764438729624;3,56160194266662;3;0,5;0,5;4,5;3,54885172077867
0,5;0,5;0,5;0,5;3;0,5;2,85306909533826;3,41655102438133;1,22706185152152;0,5
0,5;4,75200694787875;0,5;4,5;1,5;0,5;0,5;1,25;2,25;0,5
2;0,75;2;0,75;4,45338201522827;1,18016982180074;4,8003724905664;0,5;3,5;1,59236276456731
2,5;0,5;2,5;0,5;3,5;1,7646417602732;4,5;1,06446969581976;3;2,5
3,35951971651964;0,5;1,16640949722678;0,5;3,5;1,46230140117104;4,5;1,25;3;2,5
0,5;1,75;0,5;1,75;1,25;0,5;3,5;2,25;1,75;0,5
0,5;4,5;0,5;4,5;1,5;0;0,5;0,806757875628191;2,36897504672826;0,5
0,5;4,94224895906739;0,5;4,5;1,5;0,5;0,5;1,25;2,25;0,5
2,5;2,63768830226627;3,61959014628995;3,5;1,91737031513703;2,48572102211682;0,5;2;4;2,5
2,5;3,5;2,5;3,5;2,56373094374488;3,54920297607277;0,5;2;3,56289998002485;4,03264999389648
2,5;0,697945841447425;2,5;0,75;4;1,4933369315664;0,5;1,56702187846742;4;2,5
1,98522625024674;2,25;1,25;1,92267384283369;1,5;1,25;2,5;2,50878323824554;3,5;1,25
0,5;1,75;0,5;1,62800961529278;0,758287925859116;0,5;2,92625102816441;2,25;2,89737176447984;0,5
0,5;4,5;0,5;4,5;1,5;0,5;0,5;1,25;2,31354188919067;0,5
2;0,950735834404237;1,03305414227445;0,75;3,17769384485562;2;4,53161701072548;0,5;3,5;2
2,5;0,75;2,5;0,916050490884134;3,14560237068012;2,5;0,5;1,75;4;2,5
3,91719243205953;0,75;1,4246495330821;0,817591638685014;4;2,5;0,5;2,1664781580523;4,85021829225599;2,5
0,5;0,5;0,5;0,5;3;0,5;3,5;3;1,85391269454449;0,5
0,5;4,38170712412414;0,5;4,5;1,12405045429433;0,5;0,5;1,25;2,5553107548297;0,5
0,5;0,5;0,5;0,5;3;0,5;2,64877343177795;3;1,25;0,5
1,25;2,25;1,25;2,25;1,63993914688003;1,98391173173856;2,5;3;3,5;1,94190634016036
0,5;4,5;0,5;4,5;1,5;0,5;0,5;1,25;2,25;0,5
1,25;2,25;1,25;2,25;1,5;1,25;2,5;3;4,7545544881162;1,4732692406854
1,25;2,25;1,25;0;1,5;1,72229061565469;2,5;3;3,5;0,604418583495737
2,49651080206805;0,808464667903476;3,24992745334745;1,25;4;3;0,5;0,5;4,5;2,61366811795797
2,5;0,5;2,89463246748533;0,5;3,87170989852013;3,54571732112473;4,5;0,577384417214144;3;2,50094569171823
2,5;2,46003061228433;2,48984929662656;3,5;2,94160860960447;2,5;0,5;1,00345533620727;4;3,86940431594849
1,25;2,25;1,25;2,25;1,5;0,82863269132964;2,5;3,27548588126688;3,5;1,25
3,21046851492043;0,75;2,5;0,500795297557858;4;2,5;0,5;1,75;3,59800787391048;2,98198554570879
2,5;0,671696788245671;2,5;0,639475523791963;4,91251900322387;2,2681424353589;0,5;1,75;4,66099785066256;2,5
0,5;4,5;0,5;4,49990936717946;1,5;0,5;0,5;1,25;2,61129593272288;0,5
2,5;0,75;2,5;0,75;3,50519051612597;2,5;0,5;1,75;4;2,5
1,5320999261607;2,26321910194271;1,70867901468122;2,25;0;1,25;2,5;3;3,5;0,927296143456966
1,25;2,25;1,25;2,25;1,5;1,41293780268772;3,76709148789155;3;2,64449439646885;1,25
1,94703298618413;0,5;2,5;0,5;3,69029486211496;2,5;4,5;1,33409237364963;3;2,5
0,780751695987187;2,25;1,94494609532177;1,00492468965469;1,5;1,10057014627409;2,5;3,30903559425335;4,15990750592198;0,745797794892359
0,5;1,75;0,5;1,10270570945121;1,25;0,5;3,5;2,63198927027732;1,75;0,5
0,5;4,11242324724441;0,5;4,90154378530641;1,5;0,5;0,5;0,534953901094829;0,707281696241014;0,5
3,89103590412579;0,546903611648317;2,5;0,75;4;2,5;0,5;2,70015379469849;4,13111394137662;1,90135631053772
2,5;0,5;2,1702606678009;0,5;3,5;2,5;4,5;1,25;3;2,5
3,56849733906262;0,5;1,79704105844583;0,5;3,5;2,48099911328452;4,5;1,25;3;2,5
0,5;1,75;0,5;1,75;1,25;0,5;3,67980942161745;2,25;1,75;0,5
2,70665726377939;0,5;2,5;0,5;3,5;2,5;4,35814232628706;1,25;3;2,5
2,78692652880537;0,764039366628993;2,5;0,906229511325354;4;2,5;0,5;3,55932903289795;4,64699788188888;2,5
0,5;4,38192201563247;0,5;4,5;1,5;0,5;0,5;1,25;3,26290288323672;0,5
2,29967057579182;3,5;2,5;3,5;1,15120990302004;1,6860577676846;0,5;2;4;3,26323062566259
3,10587572823552;0,5;1,27776278754592;0,5;3,0343307648014;2,04501696072752;4,2135311328869;0,897327030728258;3;2,5
2;0,512906610965729;2;0,540220547253369;4;2;4,73126494918543;0,5;3,24858872510893;2,30179915730925
2,34161365001538;0,950442696898451;2,5;0,75;4;2,5;0,5;1,75;4;2,5
2,5;1,62618148326874;2,5;0,934406495156887;4;2,5;0,5;2,62172111362299;4,88542553497731;2,5
2,5;0,5;1,65142746951963;0,5;3,5;2,5;4,5;0,823212974389649;3,84239547040425;2,35855370823227
2,5;0,5;2,5;0,5;3,5;2,5;4,55627095073288;1,25;3;2,06501227573725
1,1056612781741;0,5;1,75048236909811;0,5;3,0691440962577;2,5;4,5;1,25;3;2,5
2,5;0,868858658181903;2,5;0,847141748455885;4;3,98756166360693;0,5;1,60734871989458;4;2,5
0,5;0,5;0,5;0,5;3;0,5;3,5;3;1,25;0,5
0,5;1,75;0,5;1,75;1,25;0,5;3,5;2,25;1,12406005832556;0,5
3;0,81685197880345;3;0,776103606576148;4;3;0,5;0,5;4,5;2,27257919137952
1,63175507571164;0,736474576981959;2,5;0,8213140933408;4;2,5;0,5;0,508210667878487;4;2,50622311956539
3,87444434728215;0,5;2,09890532493591;0,5;3,54350746308617;1,4753290845432;4,33787417753501;1,25;3;2,5
2,91898188317147;1,25;3;1,25;4;3,20403140746245;0,5;0,5;4,5;2,89882576414329
2,5;0,5;1,34968789590042;0,5;4,16420030593872;2,5;4,5;1,25;3;2,5
2,5;0,67910165580879;2,5;0,75;3,14625526505814;2,92097163429529;0,5;1,75;4;2,5
1,25;3,39802883677093;1,25;1,57498980712844;1,5;0,63535046816587;1,5057874917984;3;3,5;1,25
0,5;5;0,5;4,5;1,5;0,5;0,5;0,713120640121922;2,72832669794016;0,5
0,5;4,58380775879314;0,5;4,5;1,5;0,5;0,5;1,25;2,8100032465579;0
2,5;0,5;2,5;0,5;3,5;1,52010743111377;4,5;0,763555473537909;3;2,5
0,5;2,19993203678165;0,5;1,75;1,25;0,5;3,54647352571901;2,25;2,82348442077637;0,5
1,25;1,05385780334473;1,25;2,25;1,5;1,24540010199202;2,5;3;3,5;1,97837030257954
2,5;3,5;2,5;3,5;2,06404052724319;2,5;0,5;1,5623154549684;4;2,5
1,25;2,25;1,25;2,25;1,8768485448681;1,25;3,90542103951118;3,0191238229252;3,80984157920342;2,22073674201965
2,5;0,5;1,26350341702975;0,5;3,08030422175317;2,5;4,5;1,42453032123136;3;2,5
2;0,75;2;0,75;4,50855192426059;2;4,5;0,5;3,5;2,11622890323225
2;0,75;2;0,563807075174436;4,45962813564559;2;4,5;0,5;3,5;2,97385395782714
3,52400566335954;1,25;3,12881185446345;1,4731081719385;4;2,62828264507851;0,5;0,5;4,5;3
2,5;0,834672749896847;2,5;0,75;4;2,5;0,5;1,75;4;2,5
2,94678619594629;0,75;2,5;0,739437684528268;4;3,75779157353462;0,5;1,75;4;2,32292138986426
3,51641586959195;0,75;0,864502310752869;0,75;3,02158788033835;2,5;0,5;1,75;4;3,97952544827923
0,5;4,6070655372958;0,5;4,51293170056908;1,99313984485024;0,5;0,5;1,25;2,25;0,5
2,5;0,977919693094641;2,19922874085569;0,75;4;2,24680242838655;0,5;1,75;4;2,5
2,5;0,5;2,5;0,5;3,5;2,5;4,37667160545321;1,91634771643036;3;3,25257907773022
1,25;2,25;1,53792949651272;2,25;1,5;1,25;2,5;3;3,5;0,396032214164734
1,53189954139846;2,25;1,27028052637832;0,580749578578747;1,5;1,25;2,5;3,18258602506602;3,5;1,90948772379639
1,25;2,25;1,25;0,50070907198857;1,38887965138484;1,958628702191;2,5;2,36366525495596;3,5;1,25
2,5;0,834440844754894;3,32533827346067;0,75;4,70169150908556;1,1135368836641;0,5;1,75;4;2,5
0,953204154946471;1,88895197347223;1,25;1,30831246790863;1,5;0,908580608157711;2,5;3;3,5;1,25
0,5;2,89260091557754;0,5;1,75;1,39690173971322;0,5;3,31941199596944;1,92497283961855;1,75;0,5
1,25;2,60576182422496;1,25;2,25;1,29092916440728;1,25;2,5;3,8814750685736;3,5;1,25
2,5;3,5;3,76867813047426;3,5;2;3,3740588498181;0,5;2;3,42644366641829;2,5
1,25;2,25;1,25;1,98999405302573;1,5;1,25;2,5;3;3,46341983297068;1,86750427953317
0,5;0,5;0,5;0,5;3;0,5;3,5;3;1,42445230387359;0,5
2,81437570965587;0,5;2,63146791403716;0,5;3,5;2,5;4,5;0,996550692243758;2,42090463937302;3,91538894265675
2,5;0,5;3,72418214507596;0,5;3,5;3,22368478133515;4,5;1,25;3;2,5
1,25;2,25;1,16241932341942;2,25;1,38636212394869;1,00181307946416;2,5;3;3,5;1,44949338349956
2,73742465848915;0,5;2,5;0,5;3,36619701905465;1,64461177384696;4,5;1,93417793416147;3;2,5
0,5;0,649364940658847;0,5;2,91427612836206;1,25;0,5;3,5;2,25;1,75;0,5
2,5;0,68223229361802;2,5;0,60697417175722;4;2,5;0,5;1,75;3,2337442171917;1,30843647118119
1,76062178611755;2,25;0,850229876744668;2,25;1,5;0,783666395947182;3,28636434594466;3;4,28323271464707;1,91447074358094
2,25247938383952;3,5;3,249255667091;3,5;2;2,62807241763364;0,5;2;4;1,78225505993807
3,94829225863716;0,75;2,5;0,70309993005502;4;2,5;0,5;2,52212544135848;4;2,76290475286679
2,18836188316345;0,5;2,40453387303489;0,5;3,63826577627951;2,5;4,5;1,25;1,69343638420105;2,5
1,25;0,746929952524104;1,655907819353;2,25;1,52483150992768;1,25;2,5;3,43542338974561;2,74313503026177;1,33255593517449
1,54887243106443;3,5;2,5;3,5;2;2,5;0,5;1,79937500264467;4;1,12353224173353
2,93595757192744;1,25;3;1,25;4;3;0,5;0,5;4,45235283461043;3
0,5;0,5;0,5;0,5;3,54623841100663;0,5;2,1329927444458;3;1,25;0,5
1,25;2,25;0,864165945381003;2,97899760118639;1,5;0,948917614737953;2,5;3;3,5;1,25
0,5;0,5;0,5;0,5;3;0,5;3,5;2,00452595111193;1,25;0,5
2,47113175013621;0,75;2,60001833997668;0,75;4;2,33571191101135;4,5;0,5;3,5;1,54312014977593
3,40094212507873;0,643511734736856;3,73574389085907;0,555310168562136;4;2,5;0,5;1,75;4;1,45788024200959
0,5;2,23687742871087;0,5;1,75;1,25;0,5;3,01041136682518;2,25;2,22244705689254;0,5
1,25;0,5;1,40717982286922;0,5;3;1,25;0,5;3;1,25;0,910261749015312
1,25;0,5;1,25;0,5;3;1,25;0,5;3;1,66288435117476;1,25
0,5;1,75;0,5;1,75;1,25;0,5;3,5;1,61576994024951;1,27882928227951;0,5
1,25;2,87197709310426;1,25;1,7729964767457;1,5;1,25;2,90889326990996;4,34256744384766;3,83077196675854;1,74542317434467
2,5;0,5;3,37522326101327;0,5;3,5;2,39177004778374;4,5;1,60173963457427;3;1,44470288159545
2,5;0,75;2,5;0,75;4;2,5;0,5;2,30398836932331;4;1,02356313915158
1,25;3,51365126460495;1,25;2,24067091161416;1,5;0,516174446798942;3,47226081391436;2,4014875434346;3,5;1,25
3,51891354821572;0,75;3,07379988630945;0,513118030509501;4,04754327193254;1,66700231966889;0,5;1,03678124120309;4;2,75505795178705
2,12081397097596;0,75;1,48207098454333;0,75;4;2,21710519176773;4,5;0,5;2,85243276360092;1,28497641174354
1,25;0,516202104983945;1,25;2,25;1,5;1,25;3,59918142184577;3,42212152481079;2,84820843108381;1,25
2,26573674579418;0,646899089984083;2,56718502778894;1,25;4;3;0,5;0,5;4,03138498404593;3,97497254050103
0,5;4,84216352637958;0,5;4,5;1,5;0,5;0,5;0,989681645058879;2,25;0,5
1,25;2,25;1,14412536781473;2,25;1,5;1,25;2,5;2,18903534216296;3,5;1,25
0,5;1,75;0,5;1,75;1,25;0,5;3,5;2,25;1,75;0,5
2,5;3,39950550785265;2,5;3,10149059495958;1,38056270330239;2,5;0,5;2;4;1,04735305907547
1,25;2,25;1,25;2,83740710412963;1,98885175259265;0,794598921339307;1,32566137720163;3;3,6163225274609;1,08622055854007
0,5;1,75;0,5;1,07094048269602;1,38726577530022;0,5;4,57326826247073;0,740887459246855;1,75;0,5
2,5;0,79400620041136;1,98877549962549;0,75;3,52351113433182;2,5;0,5;1,75;4;2,5
2;0,75;2;0,75;2,04846858978271;2;4,5;0,5;4,53729947774545;1,01941722725491
2,5;0,5;2,5;0,5;3,5;2,5;4,90532518918874;1,25;3,41652754853318;1,20519565893579
2,5;0;2,5;0,625655175478037;4;2,5;0,5;1,75;3,47976676955808;3,20926002469345
2,5;3,5;2,20925096571876;2,07360055021644;1,48973670997179;2,5;0,5;2;3,45025936628238;2,5
2,5;4,07013938486117;2,5;3,5;1,52425912792061;2,5;0,5;2;4;2,5
2,37067413207641;0,75;2;0,75;4;2;4,5;1,5;3,5;1,9066656105717
2,5;2,7641835048628;2,10296285250362;3,5;2;2,5;0,5;2;4;1,94508711339211
0,5;4,5;0,5;4,45166580074079;1,5;0,5;0,5;1,73469775460414;2,25;0,5
0,5;4,5;0,5;4,5;1,30705278148272;0,5;0,5;1,33410042935708;2,27815116093408;0,5
1,75475523423159;0,548761203209293;3,0843282412199;0,975057171413236;4;1,11101934691473;0,5;1,75;4;2,5
3,08782018678627;3,52912879061379;1,5811056278558;3,5;2,62985622399946;2,5;1,5;2,83030303094085;1,75097227096558;2,5
2,5;0,5;2,5;0,5;3,5;2,5;4,5;1,25;3;2,5
0,5;4,16670045730039;0,5;4,5;1,5;0,5;0,5;1,25;2,25;0,5
2,5;2,70740407086322;2,5;3,5;2;2,5;0,5;2,87734007922809;4;1,33360748986416
3,77354978340378;0,75;2,5;0,75;4,44070609446648;2,5;0,5;1,08797774980216;4;2,5
0,5;4,5;0,5;4,60306689124697;1,5;0,5;0,5;1,51735793683555;2,25;0,5
0,5;4,5;0,5;4,5;1,5;0,5;0,5;0,805934256550825;2,25;0,5
3,91329283961714;0,75;2,5;0,793249183005304;3,52034593304635;3,73104576008909;0,5;0,592806482032317;4;2,5
2,5;0,5;3,69691851581303;0,5;3,5;2,5;4,5;1,79795405422242;3,11978801392009;2,5
2,5;1,94258773326874;1,34882783889771;0,75;4;2,5;0,5;1,97385013591212;4;1,19957321658711
2,68695922134768;0,5;2,5;0,5;3,5;1,99641445046124;4,5;1,25;3;2,5
2,5;0,5;2,5;0,5;3,84714924956073;1,8272879453503;4,95975592358026;1,59798946212884;3;2,5
2,5;0,53561502673459;2,5;0,75;4;3,93508944657403;0,5;1,75;4;2,5
0,5;4,5;0,5;4,60897995932446;1,04006997637454;0,5;0,5;0,590399726103246;0,788781369239456;0,5
2,5;0,75;2,32431041510976;0,75;4,1344938814335;2,5;0,5;2,23569330444359;3,16050814565295;2,03187510326126
0,5;1,75;0,5;1,38798194815776;1,62165830755684;0,5;3,73371591639412;2,25;1,75;0,5
3,32698965087858;3,5;2,5;3,5;1,00450977962674;2,5;0,5;2;3,00924781803472;2,5
2;0,75;2;0,667972717512386;3,15459878843026;1,36920515371915;4,5;0,5;3,5;2,12044461123666
3,42283496047502;3,5;3,17822890597313;3,5;1,87074040941463;2,5;0,5;2;4;1,54423969310906
0,5;0,5;0,5;0,5;3,34056227437247;0,5;3,5;3;1,25;0,5
0,5;0,5;0,5;0,5;3;0,5;3,30729367086072;3;1,25;0,5
0,5;4,5;0,5;4,6078601589463;1,5;0,5;0,5;1,25;3,80806475449729;0,5
0,952240943908691;0,5;3,08833902240188;0,5;3,5;2,5;4,85999362583272;1,06416011092447;3;1,13639332220722
1,85489171503805;3,5;2,5;3,5;2;2,5;0,5;2,52587346058612;4;1,66141865060731
2,5;3,5;2,5;3,5;2;2,5;0,5;2,46829727732963;4;2,5
2;0,577261647711164;2;0,75;4,52679918498117;2;3,90689325332642;0,5;3,5;1,72425252046634
0,5;0,5;0,5;0,5;3;1,5;3,5;3;1,25;0,5
0,5;1,75;0,5;1,72291254402274;1,37215853825778;0,5;3,5;3,0576222194627;1,75;0,5
3,41809712043875;0,5;2,5;0,5;3,38225474226393;2,07720431130249;4,5;1,25;2,75863606331806;2,5
2,5;0,939554330399052;2,69085693359375;0,570301035684674;3,20081285676025;1,55891435479695;0,5;0,573267667355606;4,44814357415221;2,86827555339237
0,656655222250454;0,5;0,512990722671612;0,5;2,04220939522712;0,962174821860238;0,5;3,17398055790643;0,758739765621135;1,25
1,25;2,25;1,25;2,25;1,5;1,25;3,59049584790622;3;3,5;2,94487142562866
2,5;0,5;2,54240651593656;0,5;3,5;2,5;4,5;1,25;3;2,5
2,5;0,5;1,7315915723944;0,5;3,5;3,72734707348391;4,5;1,25;3;2,5
3,79438908481709;0,5;1,12016244703911;0,5;3,5;1,94182495351034;4,14159476204849;1,25;3;2,5
1,5859778018603;0,681795599489378;2,65795770085322;0,85650306700566;4;3,97687293355208;0,5;1,76493181510127;4;2,5
2,5;0,602901916998859;2,90971094551948;0,75;3,26611869608337;3,20841128295679;0,5;1,71850395515491;4;2,5
2,5;0,973726815997496;1,60501526929672;0,75;4;2,5;0,5;1,75;4;2,5
0,5;1,75;0,5;1,1403847088294;1,25;0,5;4,98616755473715;2,25;1,75;0,5
0,5;4,5;0,5;4,5;1,0919445003811;0,5;0,5;1,25;0,736414949985414;0,5
0,5;4,60175135340623;0,5;4,5;1,5;0,5;0,5;1,68465016441636;2,42153564860184;0,5
0,928402547691205;1,72703209436826;1,25;2,33832442752939;1,03505381244936;1,87873221392684;2,5;3;2,99185310257219;1,47365043078254
1,75010088679851;2,25;0,602068717638994;2,25;1,5;1,00730749802073;2,92456722069744;3,06688854334265;3,5;1,25
3,56312357800227;0,907322997184155;2,5;0,75;4;2,90950423381734;0,5;0,791300382367941;4;2,91169701372818
2,5;0,5;2,5;0,5;3,5;3,34062073907844;4,02111241501808;1,25;3,37675666809082;2,5
1,47630160463802;0,961045511980097;2,5;0,929958012388068;4;2,5;0,5;1,68636515046766;4;2,5
0,903865338491213;0,5;1,25;0,5;3;1,40806458653326;0,5;4,55620765686035;1,25;0,977977132414457
2,5;0,55110528392303;2,5;0,75;4;3,35591302549276;0,5;1,33576286599774;4;2,5
1,25;0,5;1,25;0,5;3;1,27211473545624;0,5;3,98001243266278;1,85894114703822;1,12981646234627
0,5;1,41563247070444;0,5;1,75;1,25;0,5;3,5;1,47218090923139;1,75;0,5
1,43075157396065;2,78346708732819;2,5;4,80819105068603;2;2,48113829618373;0,5;1,72599107899051;4;3,12619315699031
1,25;0,5;1,25;0,5;3;1,13937021565594;0,5;3;0,872634858997834;1,25
0,5;1,75;0,5;0,919893600242163;1,25;0,5;3,95331439932497;2,25;1,75;0,5
0,5;2,02128807805539;0,5;2,80712989219796;1,25;0,5;3,5;2,25;1,75;0,5
0,5;4,5;0,5;4,5;1,58290326063656;0,5;0,5;1,25;2,25;0,5
1,25;0,851720197988544;1,25;2,25;1,5;1,25;2,61292862361899;3;4,19369968780954;1,25
2,5;0,75;2,5;0,75;4,13255113043475;2,5;0,5;1,75;4;2,5
0,5;1,75;0,5;1,75;0,56796298202498;0,5;3,5;2,25;1,75;0,5
2,5;0,5;2,5;0,5;3,96582647597689;2,5;4,5;1,25;3,90959780659042;2,5
3;1,25;3,15744427366063;1,25;4;3;0,5;0,5;4,95120575090461;3
3,64133927814725;0,5;2,5;0,5;3,08569283368331;2,5;4,5;1,25;2,40351567622438;2,5
2;0,75;2;0,95330292729349;4,74641427758448;2;2,24143242835999;0,5;2,56780621435857;1,59450093405065
3,52971978836214;0,5;2,5;0,5;3,5;2,5;4,5;1,4108634199532;2,27960767423716;2,5
2,5;0,5;2,5;0,5;3,5;2,72450328698591;4,47696102572464;1,25;3;2,5
2,5;0,75;2,5;0,533771829229673;4,62149046436953;2,5;0,5;1,75;3,09892980200189;2,5
