;music_pop;gardening;music_pop;gardening;sport_stuff;music_pop;makup_beauty;both_toy;hightec;music_pop
single_men;0;0;0;0;4,32533441266293;3,03357659980356;0,5;0,902042777464745;3,26344803081055;2,90002172528767
girls;0;0;0;0,5;3,25760587642789;0,5;0;3,51724648639432;0;0
girls;0;0,5;0;0,5;0;0,5;0;0;0,742377574668442;0
single_men;0;0;0;0;4,91462917156267;1,1760221906826;0,5;2,00932684727447;0;0
single_women;0;0;0;0;0;2,4622725809283;4,3723970457783;0;2,3862576533045;3,83161671544966
father;2,84753784343951;0;2,12234570743625;0;0;2,50451066461602;0,5;0;0;0
girls;0,5;0,5;0,5;0;0;0,5;3,18207410871148;0;0;0
single_men;0;0,632938477971097;0;0;0;0;0,5;2,85875095699856;3,81338599175838;2,8031974303551
old_men;0,5;0;0,5;4,67560853002388;0;0,5;0,5;0;0;0,5
mother;0;3,00725341169501;1,98099756053695;0;0;0;0;3,83274299364199;3,30425003557664;0
single_men;0;0;0;0,827189516661311;0;0;0,5;0;0;2,35960532136243
mother;0;0;0;0,908092856131537;0;0;0;3,86314907104855;0;0,667124087301606
single_men;1,8471884275075;1,53098952770233;0;0,519863022966247;0;0;0,5;0;0;1,5275291579438
young_women;0;0;0;0;3,18458928548945;2,39084337809628;4,37133401463336;0;2,94251796367695;0
mother;0;0;0;1,33911381887231;0;0;0;0;0;0
young_men;2,8384024383679;1,12425542162929;0;1,70650192080368;0;2,42877231278865;0,5;0;0;0
single_women;3,3392223065436;0;0;0;3,62388983025397;0;0;1,74998893251176;2,82608175688706;2,66682419118789
father;0;0;0;0;0;0;0;0;0;0
young_women;0;0;0;0,858393129593876;0;1,52158510057329;0;0;0;1,76212040277297
single_women;1,18693314594539;0,5;0;0;3,05308364567025;0;0;0;0;0
boys;1,43904785366685;0;0,764495524933792;0;0;0;0;0;0;0
old_women;0;0;0;0;2,25957560539246;0,5;0;3,09989534416231;1,15333865846197;0
boys;1,67306751346824;0;1,29938819459611;0;0;0;0;3,59552468620032;0;0,72669740311182
young_women;0;0,930168623072174;2,76219662919743;0,920623693811066;4,69042276483514;0;0;0,5;0;0
mother;0;2,75942096731599;0;3,17511972606886;1,82049241281137;0;0;0;0;0,00635531404986978
mother;0;0;1,25998799212276;0;1,60972339129528;0,754555219902916;0;0,29821988940239;3,35606163710172;1,74286902264826
father;0;0;0;0;0;1,06735412546776;0,5;0;0;0
old_men;0,5;0;0,5;0;0;0;0;1,57321867163909;0;0
single_men;0;0;0;0,949502856912791;0;3,11249992256635;0;0;3,02884785552921;0
boys;1,70408045323756;0;0;0,5;0;0;0,5;0;0;0,685636698820459
single_men;2,80824695704889;0,77730056702965;0;0;0;0;0;0;0;2,93347916190209
old_men;0,5;4,91270619440484;0,5;0;0;0;0,5;0,705061740570265;0;0,5
single_men;0;0;0;0,935562325145845;0;2,9874376202875;0,5;0;0;3,23756790498158
old_women;0,5;0;0;1,69174372227478;0;0;0;0;0;0
old_men;0,5;4,81450217394834;0;4,73471517336309;1,33145612819654;0,5;0,5;0;0;0
mother;0,825344195508093;0;0;0;0;0;0;0;0;0
single_women;0;0,5;0;0;0;0;0;0;0;1,50853967131513
father;1,69068288788697;3,77812880360434;2,99694758932895;2,43687667904276;0;3,00359864765946;0,5;0;4,04067277908325;0
young_men;2,38704760111265;1,7940165301757;2,06469670965555;0;0;0;0,5;0;0;2,48714945581143
single_women;3,65415247839603;0,5;0;0;3,27430635330933;2,45297349218883;4,87474849814305;0,646511382258735;0;0
old_women;0,5;0;0;0,527329719172479;1,88957609161249;0;0;0;0;0
single_women;2,31263184096321;0,5;0;0;0;0;0;0,718850709599839;2,89386435546627;2,36466346185872
girls;0,5;0,5;0;0,5;0;0;0;0;1,57782514839332;0
old_women;0;2,66045570078327;0;2,02441158612464;1,55381838234785;0;1,90931081771851;0;2,61135290894255;0,5
girls;0,5;0;0;0,5;0;0,5;3,78469794559511;0;1,66732353003105;0
mother;0;0;0,689900832804805;0;2,00369739532471;1,26547810866753;1,59631646731697;0;4,35280227661133;0
single_women;3,47517295809238;0,5;1,02784192051172;0;3,44192715009764;0;4,71279962114654;1,11782345507193;3,67243188511228;0
single_women;0;1,5;0;0,5;3,30154290250574;0;0;0;0;2,21764220493736
young_women;0;0;2,29107206654319;0;0;0;4,00375312939461;0;4,85235647617483;2,00757669331859
single_men;0;0,623031382040601;2,85181336144535;0;0;1,25342293654262;0;0;4,52791067656498;0
old_women;0,5;0;0;0,787485494179412;0;0,5;3,97148400171263;0;1,11078624129798;0
single_women;2,68081338223108;0,5;1,22274245518387;0,5;0;0;0;0;3,26177757850931;0
single_men;3,29275269447488;0;0;0,669687563166808;3,77860546112061;0;0;0;0;2,94650093184155
mother;0;0;0,924696672905561;2,25745254604027;1,13840505254381;0;0;0;0;0,591560303974692
old_women;0,5;0;0;0;0;0;0;0,839781862143326;1,5099235926801;0
old_men;0,5;0;0;0;1,67710463641077;0;0;1,0912495474756;0;0
single_women;0;0,5;0;0,5;3,15577981535149;0;4,02924571047968;0;2,24612328607874;2,87653246003973
single_men;0;0;0;0;0;3,78736925125122;0;0;3,79313499703684;3,57687246407237
mother;0;0;0;0;1,132075187346;0,593513628278633;3,97334567223366;0;0;1,56811138734599
old_men;0,5;0;0,5;0;2,55931973457336;0;0;1,42135990337532;0;0
old_men;0,5;4,91606294546093;0,5;0;1,45217554990769;0;0;0;0;0
old_men;0;4,62831697316296;0;0;1,6047676692739;0;0,5;0;2,56839426842909;0,5
old_men;0;4,58031701137326;0,5;4,65437006515189;0;0;0;0;1,71660371158114;0
single_men;0;0;0;0;0;0;0;0;4,40219974489985;1,02671517758943
single_women;0;0,5;0;0;3,63273317768831;1,77574145504075;0;0;2,48673746105597;0
mother;0;0;0;0;0;1,13403059688119;0;0;0;1,24929341848441
boys;0;0,5;0;0;0;1,95552848067858;0,5;0;1,18659671288291;0
old_women;0,5;0;0,5;0;0;0;4,53535541544452;0;0;0,5
single_men;0;0;0;0;0;0;0;0;0;0
father;1,33683475448603;3,58243102281468;0;0;1,99949859967432;0;0,5;1,27758937714509;0;0
single_women;0;0,5;3,57992161464874;0;0;0;4,18203657687737;0;0;0
single_women;0;0,5;0;0;3,11909101489889;0;4,42410676527028;0;3,49915266851855;0
father;1,91368579953615;0;0;0;0;0;0;3,56084585189819;0;0
single_women;0;0;0;0;0;0;0;0;0;3,78229312122906
old_women;0,5;0;0;2,03192078882452;1,0956849684453;0,5;0;2,68561708446854;0;0
old_women;0;0;0;0;0;0;3,86260199546814;0;2,23104404785253;0
mother;1,54404318963366;2,92979210448907;0;0;0;0;0;0;0;1,66838124169427
old_men;0,5;0;0;0;0;0,5;0,5;0;3,69378446098128;0,5
old_men;0,5;4,49871569429464;0,5;0;1,39049283526395;0,5;0,5;1,82363209911791;1,30729602594268;0,5
young_women;0;0,689308740053935;1,05756827819048;0;4,39417353244227;0;4,47855962276392;0;0;0
father;3,12686608271993;0;2,74550000054087;4,6444539360909;0;1,38783548650697;0;2,19370676632678;3,66727182300169;0
young_women;2,66222205183572;0,962071115831878;0;0;3,45586775357643;1,99406565306432;0;0,5;0;1,24650194227998
single_women;0;0,5;3,28222228320419;0;3,67147989136701;2,6234588602667;4,75052518665349;0;3,11534632980607;0
mother;0;0;0;3,13152044901229;0;0;0;0;3,95477043648938;0
young_women;1,68486446174088;0;0;0;4,20592295620866;1,15095291480001;0;0;0;1,77756345587669
father;0;3,75711615046352;0;0;0;0;0;0;3,0288714319602;0
girls;0,5;0;0;0;0;0,5;3,37283309752719;3,46125715945906;0;0
mother;0;0;0;0;0;1,57698694131197;0;0;0;1,89963526530174
girls;0,5;0,5;0;0,5;0;0,5;3,87147192231914;0;0,539122361242362;0,5
old_men;0;0;0,5;4,74329635116425;0;0,5;0,5;0,987944242771689;0;0,5
young_men;3,40967987264026;0;0;0;0;0;0,5;0;4,56089430421632;2,82074427363497
old_men;0;4,88237133057898;0;0;1,04941258674926;0,5;0;1,87653279304504;0;0
old_men;0,5;0;0;0;0;0;0;0;2,84004249625841;0,5
single_men;0;0;0;0;0;1,8200586390775;0;2,5217485840068;0;0
single_men;1,02064714209207;0;2,06634187698364;0,693606703632328;0;2,20084954528178;0,5;0;0;1,09728502579838
old_men;0;4,56784969129034;0;0;1,83207681394745;0;0,5;1,60670747263669;0;0
father;0;3,31975301230315;0;2,8352541787714;1,81188711189287;0;0,5;0;0;0
single_men;3,30985093317453;0,811645699810072;2,30817449153782;0;0;0;0;0;4,85711271681688;1,70866287206703
old_men;0;4,80992011437654;0;4,72140576630896;1,98522844677103;0,5;0,5;1,54488063116785;0;0
young_men;2,67770139997718;0,98119186748806;0;0;4,55707814989476;2,01534106955647;0;0;4,00009691808377;0
mother;0;0;0,518618167619509;0;0;0;0;2,63209890789916;2,02202776028869;0
young_men;0;0;0;1,68595533361004;0;0;0,5;0;3,50385808944702;2,8264429209877
single_women;1,93033691119884;0;0;0;3,98373489779594;0;4,28814527359239;0;0;0
single_women;0;0;2,00550112361345;0;0;3,56310183534543;0;0;0;2,78236337880714
old_men;0;0;0,5;0;0;0;0,5;0;0;0
single_women;2,19067686106575;0,5;0;0,5;0;2,816571061414;0;0;0;0
old_men;0;0;0;4,64003729896622;0;0;0,5;0;1,20419519893089;0
single_women;3,33885653146489;0;0;0;0;0;4,73710515617258;1,78908534477888;0;2,88537051616487
father;0;3,75125569698925;2,62575503095321;4,62499389640288;0;0;0;0;0;2,64473971056041
old_men;0;0;0;0;1,38681683055443;0;0,5;0,635688605315838;0;0
mother;0;0;1,18755263890491;0;0;0;0;0;0;0
old_women;0;2,17900902413717;0;0;0;0;2,91129039549795;0;1,90068443091618;0
mother;0;0;0;2,39236159408109;0;0;0;3,41166741373561;2,55861524378816;0,755378099975818
old_women;0;0,592883765697479;0;0;1,63928331604194;0;4,54992017222099;3,08897633994416;0;0,5
mother;0;0,833994266965424;0;0,911454343661412;0;0;0;2,6449114999943;0;0
old_men;0,5;4,76383966801867;0;4,14746781352324;0;0;0;0;0;0
single_men;2,21726551382675;0,886868912208299;1,98421479993696;0;0;2,69979166504917;0;0;4,68794448193533;0
old_women;0;0;0,5;0;1,01289943582979;0;0;0;0;0
girls;0;0;0;0;0;0;4,55529333816622;3,16174118368036;0;0,5
single_men;1,55746384549768;0;1,4298394203325;0;4,97227728551825;0;0;0;0;1,89388374467096
mother;0,780160653768182;0;0;0;0;1,2682176575848;0;0;0;0
mother;0;0;1,78748065456165;0;0;0,514340554137873;2,13603783405201;0;0;0
single_women;0;0;2,71225808361185;0,5;3,23483008203787;2,36840738978628;4,99634086387062;1,60230474667731;0;0
single_women;0;0;0;0,5;0;0;4,32899039952503;0;0;3,425823720836
father;1,27888278443314;0;0;0;0;1,48585885320132;0,5;0;0;0
mother;0;0;1,82911921354435;2,14577808796697;0;0;1,34875855937077;0;4,50824555498932;0
mother;0;3,99810056039044;0,810364367584868;2,09245343231245;0;0;0;3,89603544394301;0;0
old_men;0;0;0;0;0;0;0,5;1,93801606769581;0;0
boys;0;0;0;0;3,35833979461265;0;0;3,95712020059913;0;0
old_men;0;0;0;4,8628978290888;0;0;0,5;0;2,7230375342644;0
single_men;1,80622919034503;0;0;0;0;2,53990564380768;0;0,793766327804777;0;0
young_women;2,01152638858721;0,587933495216041;0;0;4,00852697017068;0;0;0;0;0
mother;0;0;0;0;1,04078009447119;1,02439392172936;0;0;3,41988592800679;0
old_men;0,5;4,81277152561246;0;0;1,90787060461374;0,5;0;1,75340755877709;0;0,5
father;3,85563185012696;0;0;4,70258553871074;1,23436957608646;0;0;1,74092046764722;3,68066698158191;0
young_men;2,16531032797196;0;0;1,92541865186087;0;0;0;0;0;4,91912794113159
single_women;3,53442499764935;0,5;0;0,5;3,26906179369849;0;0;0;0;3,71428187969806
single_women;3,851748234989;0;0;0;0;0;0;0;3,95756910273692;0
mother;0;0;0;0;0,562196791172028;0,96251222978463;3,30294829900514;0;0;0
single_men;0;0,947112793776725;0;0;4,14334201812744;0;0;0;0;0
young_women;0;0;0;0,733464495853272;3,93089689823375;0;4,24703993054435;0,5;0;0
father;0;0;0;4,66152458435927;2,20258843675376;0;0;0;0;0
old_men;0;0;0,5;4,17002073124518;0;0;0,5;0;0;0,5
single_men;0;0,746094794127203;0;0,88521537458767;3,06912539902568;0;0;2,60231575281467;0;2,2274489402771
girls;0;0;0,5;0;0;0,5;3,62685740907996;3,25046655035134;0;0
father;0;0;0;0;0;0;0,5;0;0;0
girls;0;0;0,5;0;3,44400847118535;0;0,959526062011719;3,02579408466154;0;0
father;3,33564351887239;0;0,723843276500702;3,61959796288032;0;0;0;0;4,17475112582312;3,7122274626569
boys;0;0,5;1,08949753553118;0;0;0;0;2,20636448553128;0;0
old_women;0,5;0;0;2,15409624537178;0,81695778566271;0,5;0;3,39860309539298;0;0
single_men;0;0;0;0,785538716374682;4,43709861926599;1,85366208984221;0,5;1,20003437725829;4,46271971774414;1,67097049424004
single_women;2,61548852669796;0;0;0;0;3,82809443856966;0;1,08575990031742;3,39651544457139;0
old_men;0;4,88279974781107;0;4,54815856206611;0;0,5;0,5;1,21374102365865;0;0
young_women;0;0;0;0,865754516034273;4,79039400619939;0;4,23415601916339;0;4,7618005288587;1,78041732720119
father;0;4,02466704325037;0;0;0;2,1731567080939;0,5;0;4,69229103703624;0
single_men;1,41779136211508;0,647133966045051;0;0;0;1,5063037106331;0;0;4,38881579013021;0
mother;0;2,63905015314885;0;0;0;0;0;3,01826248365373;0;0
young_men;2,76124216465337;0;2,14645525074864;0;0;3,1337673771818;0;0,5;0;3,09498834609985
single_men;0;0;1,57874464549997;0,720115129239911;0;0;0;0;0;1,7586426798993
young_women;0;0;0;0;0;0;4,57648307530977;0;0;0
single_women;2,08365539837799;0;0;0;0;3,62280513980556;4,79229513965188;0;0;1,68037649974244
single_women;0;0,5;0;0,5;0;3,38095395145051;4,98629385325419;0;2,55268590271132;1,61664839955822
old_men;0,5;0;0,5;4,17851576170815;0;0;0;0;3,97240715565738;0,5
girls;0;0,5;0,5;0,5;3,2108059736019;0,5;0;0;0;0,5
young_men;0;1,08838886538911;0;0;3,0188974859281;0;0;0;0;2,85874696395302
girls;0,5;0;0,5;0,5;0;0;0;0;0;0
single_women;0;0,5;0;0;0;0;0;0;0;0
father;1,04890686974344;0;0;3,51974466327566;0;0;0;0;0;2,5904262199022
mother;0;0;0;0;0;0;0;0;3,86264766420361;1,65473943723121
old_women;0;0;0;0;1,12649017042783;0;2,69861531257629;0;2,39331312868433;0,5
young_men;0;0;0;0;0;0;0;0;0;3,45370252684397
girls;0;0;0,5;0,5;0;0;0;0;0,865849357035872;0
young_women;0,867933034896851;0,613296646677561;2,07656554182831;0,944439416259732;0;0;0;0;0;1,08151658628207
father;0;2,580929357829;3,91977131037031;4,96461188838101;0;0;0;2,59323133323026;4,66396315100787;0
single_women;0;0,5;0;0,5;2,67121410369873;0;2,99982476234436;0;0;3,60063128015056
young_men;3,0816268013239;1,1144071834229;2,19739203536762;0;0;0;0;0;4,93953042847082;0
mother;0;0;0;3,4065249179986;1,88725310651923;0;3,8293307902428;3,46212701288151;0;0
single_women;2,73611490788689;0;0;0,5;3,82367249663159;0;0;0;0;0
single_women;0;0,5;3,46701440190292;0;0;0;0;0;0;2,60149807976629
father;0;3,01080386201423;0;2,29753286125955;1,12716121977529;0;0;0;0;3,33138698448026
old_men;0,5;4,21453059474683;0,5;4,50670581101752;1,40371471569115;0;0,5;0;0,761358933412171;0,5
young_women;2,92046667352341;0,801949361945479;1,05549856557301;0;0;0;0;0;0;2,30712491986674
single_women;3,66363667029125;0;1,14536367829208;0,5;4,38762187957764;1,7249088905402;0;0;2,80053273532564;0
mother;1,44698819608753;0,674892593023783;0;1,55491723495299;0;0;2,84239948812984;2,36017393430703;0;0
single_men;1,15128505562958;0,965657183651653;0;0;0;0;0,5;1,14080500423014;4,57852231318994;0
single_women;0;0;0;0;0;1,80558268297724;4,55886899473093;0;0;2,74269133654548
young_men;0;1,48685699444583;2,38730218186383;1,07764438729624;3,56160194266662;0;0,5;0,5;0;3,54885172077867
girls;0,5;0;0;0,5;0;0,5;2,85306909533826;3,41655102438133;1,22706185152152;0
old_men;0,5;4,75200694787875;0,5;0;0;0;0;0;0;0
young_women;0;0;0;0;4,45338201522827;1,18016982180074;4,8003724905664;0,5;0;1,59236276456731
single_women;0;0;0;0,5;0;1,7646417602732;0;1,06446969581976;0;0
single_women;3,35951971651964;0,5;1,16640949722678;0;0;1,46230140117104;0;0;0;0
old_women;0;0;0;0;0;0,5;0;0;0;0
old_men;0;0;0;0;0;0;0,5;0,806757875628191;2,36897504672826;0
old_men;0;4,94224895906739;0;0;0;0,5;0;0;0;0,5
father;0;2,63768830226627;3,61959014628995;0;1,91737031513703;2,48572102211682;0;0;0;0
father;0;0;0;0;2,56373094374488;3,54920297607277;0;0;3,56289998002485;4,03264999389648
single_men;0;0,697945841447425;0;0;0;1,4933369315664;0,5;1,56702187846742;0;0
mother;1,98522625024674;0;0;1,92267384283369;0;0;0;2,50878323824554;0;0
old_women;0;0;0,5;1,62800961529278;0,758287925859116;0;2,92625102816441;0;2,89737176447984;0,5
old_men;0;0;0;0;0;0;0,5;0;2,31354188919067;0
young_women;0;0,950735834404237;1,03305414227445;0;3,17769384485562;0;4,53161701072548;0;0;0
single_men;0;0;0;0,916050490884134;3,14560237068012;0;0;0;0;0
single_men;3,91719243205953;0;1,4246495330821;0,817591638685014;0;0;0;2,1664781580523;4,85021829225599;0
girls;0,5;0;0,5;0;0;0;0;0;1,85391269454449;0
old_men;0;4,38170712412414;0;0;1,12405045429433;0;0;0;2,5553107548297;0,5
girls;0;0;0,5;0;0;0,5;2,64877343177795;0;0;0,5
mother;0;0;0;0;1,63993914688003;1,98391173173856;0;0;0;1,94190634016036
old_men;0;0;0,5;0;0;0,5;0;0;0;0,5
mother;0;0;0;0;0;0;0;0;4,7545544881162;1,4732692406854
mother;0;0;0;0;0;1,72229061565469;0;0;0;0,604418583495737
young_men;2,49651080206805;0,808464667903476;3,24992745334745;0;0;0;0;0,5;0;2,61366811795797
single_women;0;0;2,89463246748533;0;3,87170989852013;3,54571732112473;0;0,577384417214144;0;2,50094569171823
father;0;2,46003061228433;2,48984929662656;0;2,94160860960447;0;0;1,00345533620727;0;3,86940431594849
mother;0;0;0;0;0;0,82863269132964;0;3,27548588126688;0;0
single_men;3,21046851492043;0;0;0,500795297557858;0;0;0;0;3,59800787391048;2,98198554570879
single_men;0;0,671696788245671;0;0,639475523791963;4,91251900322387;2,2681424353589;0;0;4,66099785066256;0
old_men;0;0;0,5;4,49990936717946;0;0,5;0;0;2,61129593272288;0
single_men;0;0;0;0;3,50519051612597;0;0,5;0;0;0
mother;1,5320999261607;2,26321910194271;1,70867901468122;0;0;0;0;0;0;0,927296143456966
mother;0;0;0;0;0;1,41293780268772;3,76709148789155;0;2,64449439646885;0
single_women;1,94703298618413;0;0;0;3,69029486211496;0;0;1,33409237364963;0;0
mother;0,780751695987187;0;1,94494609532177;1,00492468965469;0;1,10057014627409;0;3,30903559425335;4,15990750592198;0,745797794892359
old_women;0,5;0;0;1,10270570945121;0;0;0;2,63198927027732;0;0
old_men;0,5;4,11242324724441;0;4,90154378530641;0;0;0;0,534953901094829;0,707281696241014;0
single_men;3,89103590412579;0,546903611648317;0;0;0;0;0,5;2,70015379469849;4,13111394137662;1,90135631053772
single_women;0;0,5;2,1702606678009;0,5;0;0;0;0;0;0
single_women;3,56849733906262;0;1,79704105844583;0;0;2,48099911328452;0;0;0;0
old_women;0,5;0;0;0;0;0,5;3,67980942161745;0;0;0
single_women;2,70665726377939;0,5;0;0,5;0;0;4,35814232628706;0;0;0
single_men;2,78692652880537;0,764039366628993;0;0,906229511325354;0;0;0,5;3,55932903289795;4,64699788188888;0
old_men;0;4,38192201563247;0;0;0;0;0,5;0;3,26290288323672;0
father;2,29967057579182;0;0;0;1,15120990302004;1,6860577676846;0,5;0;0;3,26323062566259
single_women;3,10587572823552;0;1,27776278754592;0;3,0343307648014;2,04501696072752;4,2135311328869;0,897327030728258;0;0
young_women;0;0,512906610965729;0;0,540220547253369;0;0;4,73126494918543;0;3,24858872510893;2,30179915730925
single_men;2,34161365001538;0,950442696898451;0;0;0;0;0;0;0;0
single_men;0;1,62618148326874;0;0,934406495156887;0;0;0;2,62172111362299;4,88542553497731;0
single_women;0;0;1,65142746951963;0;0;0;0;0,823212974389649;3,84239547040425;2,35855370823227
single_women;0;0;0;0,5;0;0;4,55627095073288;0;0;2,06501227573725
single_women;1,1056612781741;0,5;1,75048236909811;0;3,0691440962577;0;0;0;0;0
single_men;0;0,868858658181903;0;0,847141748455885;0;3,98756166360693;0;1,60734871989458;0;0
girls;0,5;0;0;0;0;0;0;0;0;0,5
old_women;0;0;0;0;0;0,5;0;0;1,12406005832556;0
young_men;0;0,81685197880345;0;0,776103606576148;0;0;0,5;0;0;2,27257919137952
single_men;1,63175507571164;0,736474576981959;0;0,8213140933408;0;0;0;0,508210667878487;0;2,50622311956539
single_women;3,87444434728215;0;2,09890532493591;0,5;3,54350746308617;1,4753290845432;4,33787417753501;0;0;0
young_men;2,91898188317147;0;0;0;0;3,20403140746245;0,5;0;0;2,89882576414329
single_women;0;0,5;1,34968789590042;0;4,16420030593872;0;0;0;0;0
single_men;0;0,67910165580879;0;0;3,14625526505814;2,92097163429529;0;0;0;0
mother;0;3,39802883677093;0;1,57498980712844;0;0,63535046816587;1,5057874917984;0;0;0
old_men;0;5;0;0;0;0,5;0;0,713120640121922;2,72832669794016;0,5
old_men;0;4,58380775879314;0,5;0;0;0;0;0;2,8100032465579;0
single_women;0;0,5;0;0,5;0;1,52010743111377;0;0,763555473537909;0;0
old_women;0;2,19993203678165;0,5;0;0;0,5;3,54647352571901;0;2,82348442077637;0
mother;0;1,05385780334473;0;0;0;1,24540010199202;0;0;0;1,97837030257954
father;0;0;0;0;2,06404052724319;0;0;1,5623154549684;0;0
mother;0;0;0;0;1,8768485448681;0;3,90542103951118;3,0191238229252;3,80984157920342;2,22073674201965
single_women;0;0,5;1,26350341702975;0;3,08030422175317;0;0;1,42453032123136;0;0
young_women;0;0;0;0;4,50855192426059;0;0;0;0;2,11622890323225
young_women;0;0;0;0,563807075174436;4,45962813564559;0;0;0;0;2,97385395782714
young_men;3,52400566335954;0;3,12881185446345;1,4731081719385;0;2,62828264507851;0;0,5;0;0
single_men;0;0,834672749896847;0;0;0;0;0,5;0;0;0
single_men;2,94678619594629;0;0;0,739437684528268;0;3,75779157353462;0,5;0;0;2,32292138986426
single_men;3,51641586959195;0;0,864502310752869;0;3,02158788033835;0;0,5;0;0;3,97952544827923
old_men;0,5;4,6070655372958;0;4,51293170056908;1,99313984485024;0,5;0;0;0;0
single_men;0;0,977919693094641;2,19922874085569;0;0;2,24680242838655;0;0;0;0
